usage_id,customer_id,usage_date,data_used_gb,call_minutes,network_type,High/Normal  Usage
13788,125,03-03-2024,5.83,133,4G,Normal Usage
13789,13,22-01-2023,4.21,75,5G,Normal Usage
13790,480,22-09-2022,0.94,29,4G,Normal Usage
13791,36,03-08-2022,9.08,125,4G,Normal Usage
13792,101,05-04-2023,0.85,83,4G,Normal Usage
13793,282,03-04-2023,5.5,53,4G,Normal Usage
13794,86,12-03-2024,5.32,282,4G,Normal Usage
13795,4,12-02-2022,3.54,262,4G,Normal Usage
13796,223,09-08-2023,2.07,221,5G,Normal Usage
13797,338,11-05-2024,0.32,1,5G,Normal Usage
13798,448,05-10-2022,1.9,145,5G,Normal Usage
13799,166,17-04-2024,1.1,17,4G,Normal Usage
13800,383,24-01-2024,3.93,15,4G,Normal Usage
13801,344,10-05-2022,3.55,158,4G,Normal Usage
13802,383,16-12-2022,6.04,297,4G,Normal Usage
13803,376,07-12-2023,0.04,208,4G,Normal Usage
13804,471,28-06-2023,4.14,204,5G,Normal Usage
13805,278,16-04-2022,6.97,112,4G,Normal Usage
13806,130,17-12-2023,3.89,177,4G,Normal Usage
13807,31,01-01-2022,0.35,208,5G,Normal Usage
13808,375,27-01-2024,0.21,123,4G,Normal Usage
13809,11,07-08-2023,0.05,14,5G,Normal Usage
13810,476,08-03-2023,2.48,297,5G,Normal Usage
13811,302,02-11-2022,2.48,44,4G,Normal Usage
13812,96,11-06-2023,10.84,93,4G,High Usage
13813,190,22-02-2022,1.27,106,5G,Normal Usage
13814,453,04-06-2023,1.01,277,4G,Normal Usage
13815,192,26-11-2022,2.45,127,4G,Normal Usage
13816,486,12-07-2023,4.37,37,5G,Normal Usage
13817,266,21-11-2022,6.9,96,4G,Normal Usage
13818,424,24-04-2022,4.06,197,4G,Normal Usage
13819,128,27-05-2022,1.39,191,4G,Normal Usage
13820,238,15-06-2022,2.52,6,5G,Normal Usage
13821,408,14-01-2023,4.85,43,4G,Normal Usage
13822,355,19-05-2022,1.69,6,4G,Normal Usage
13823,428,21-09-2023,0.61,193,4G,Normal Usage
13824,112,26-10-2022,0.46,0,4G,Normal Usage
13825,316,03-10-2022,0,61,5G,Normal Usage
13826,446,28-02-2024,3.17,88,5G,Normal Usage
13827,343,29-04-2024,0.29,17,4G,Normal Usage
13828,145,04-04-2024,0.7,107,4G,Normal Usage
13829,65,27-06-2022,0.88,134,4G,Normal Usage
13830,247,21-04-2024,2.05,66,4G,Normal Usage
13831,223,20-12-2022,1.27,92,4G,Normal Usage
13832,479,03-06-2022,2.81,137,4G,Normal Usage
13833,490,20-07-2022,0.14,188,4G,Normal Usage
13834,313,27-05-2024,0.33,58,4G,Normal Usage
13835,439,25-04-2022,1.73,186,5G,Normal Usage
13836,106,02-11-2023,1.03,234,5G,Normal Usage
13837,181,08-07-2023,0.88,68,4G,Normal Usage
13838,184,29-01-2024,0.17,97,4G,Normal Usage
13839,226,09-03-2022,5.65,7,5G,Normal Usage
13840,265,21-03-2023,2.94,133,5G,Normal Usage
13841,278,21-03-2023,0.32,55,4G,Normal Usage
13842,397,22-11-2022,0.17,113,5G,Normal Usage
13843,89,25-04-2024,9.21,87,5G,Normal Usage
13844,176,09-12-2023,2.86,137,4G,Normal Usage
13845,18,25-08-2023,1.35,107,4G,Normal Usage
13846,371,15-09-2023,3.02,22,4G,Normal Usage
13847,460,29-05-2024,3.53,143,4G,Normal Usage
13848,424,25-12-2022,3.78,143,4G,Normal Usage
13849,401,25-05-2022,1.62,55,5G,Normal Usage
13850,399,02-10-2022,1.4,107,5G,Normal Usage
13851,106,24-05-2023,0.03,5,4G,Normal Usage
13852,271,28-06-2022,6.53,29,4G,Normal Usage
13853,463,23-01-2024,2.31,126,4G,Normal Usage
13854,319,17-04-2024,0.57,120,4G,Normal Usage
13855,167,10-04-2024,6.3,98,4G,Normal Usage
13856,13,22-04-2023,6.16,165,5G,Normal Usage
13857,337,22-04-2024,11.32,240,4G,High Usage
13858,32,18-02-2023,5.18,49,4G,Normal Usage
13859,393,02-06-2022,15.28,267,4G,High Usage
13860,40,14-04-2022,0.7,72,4G,Normal Usage
13861,148,16-03-2022,4.62,299,4G,Normal Usage
13862,218,08-05-2022,4.33,51,4G,Normal Usage
13863,219,12-12-2023,0.66,264,4G,Normal Usage
13864,469,28-10-2023,0.26,226,4G,Normal Usage
13865,82,22-07-2023,9.71,192,4G,Normal Usage
13866,333,29-02-2024,0.88,238,4G,Normal Usage
13867,208,11-12-2022,5.12,9,4G,Normal Usage
13868,201,15-06-2023,0.01,227,5G,Normal Usage
13869,447,08-06-2022,0.05,292,4G,Normal Usage
13870,332,22-06-2023,1.57,51,4G,Normal Usage
13871,428,02-03-2023,0.68,239,4G,Normal Usage
13872,38,12-11-2023,2.93,98,4G,Normal Usage
13873,211,23-01-2022,2.08,80,5G,Normal Usage
13874,444,16-02-2022,0.2,12,4G,Normal Usage
13875,327,09-06-2023,0.44,127,5G,Normal Usage
13876,249,30-12-2023,1.23,10,4G,Normal Usage
13877,227,13-04-2024,0.51,80,4G,Normal Usage
13878,48,07-12-2023,3.93,260,5G,Normal Usage
13879,18,24-05-2022,1.34,5,4G,Normal Usage
13880,400,08-08-2023,0.25,221,4G,Normal Usage
13881,439,30-10-2023,1.66,297,5G,Normal Usage
13882,295,12-08-2023,0.24,80,5G,Normal Usage
13883,196,23-02-2023,0.35,2,4G,Normal Usage
13884,187,12-11-2023,0.68,59,4G,Normal Usage
13885,345,09-03-2024,4.91,220,4G,Normal Usage
13886,224,26-03-2022,6.46,48,4G,Normal Usage
13887,318,20-02-2023,4.38,227,4G,Normal Usage
13888,488,25-11-2023,1.02,289,5G,Normal Usage
13889,397,27-04-2023,0.8,292,4G,Normal Usage
13890,365,01-04-2023,1.99,297,5G,Normal Usage
13891,337,06-04-2024,3.2,192,4G,Normal Usage
13892,497,24-10-2022,12.54,256,4G,High Usage
13893,229,22-04-2022,0.35,102,5G,Normal Usage
13894,390,18-08-2022,0.13,145,4G,Normal Usage
13895,467,06-04-2022,2.96,289,4G,Normal Usage
13896,77,11-11-2023,4.46,256,4G,Normal Usage
13897,188,13-01-2023,4.68,277,5G,Normal Usage
13898,346,05-06-2022,2.84,188,4G,Normal Usage
13899,270,25-02-2023,7.7,177,4G,Normal Usage
13900,95,15-04-2022,1.79,15,4G,Normal Usage
13901,310,06-12-2023,6.13,85,4G,Normal Usage
13902,132,26-11-2022,8.59,247,5G,Normal Usage
13903,39,15-03-2023,4.7,216,4G,Normal Usage
13904,72,12-05-2022,0.93,41,4G,Normal Usage
13905,281,16-05-2024,0.55,193,4G,Normal Usage
13906,333,17-01-2023,1.99,162,5G,Normal Usage
13907,160,18-05-2022,1.51,275,5G,Normal Usage
13908,187,22-04-2024,5.25,129,5G,Normal Usage
13909,486,27-09-2022,0.26,262,4G,Normal Usage
13910,191,04-07-2023,0.75,176,4G,Normal Usage
13911,422,31-01-2023,3.48,264,4G,Normal Usage
13912,120,11-07-2023,0.25,26,5G,Normal Usage
13913,220,09-04-2023,0.97,84,5G,Normal Usage
13914,53,06-11-2023,1.22,195,5G,Normal Usage
13915,222,26-03-2023,2.44,242,4G,Normal Usage
13916,451,27-11-2022,0.43,176,4G,Normal Usage
13917,412,10-09-2022,4.93,129,4G,Normal Usage
13918,131,12-11-2023,1.48,144,5G,Normal Usage
13919,237,12-10-2022,6.22,82,4G,Normal Usage
13920,246,01-10-2022,1.58,87,5G,Normal Usage
13921,226,20-01-2022,0.8,19,4G,Normal Usage
13922,208,27-08-2022,0.38,229,4G,Normal Usage
13923,406,27-09-2022,0.01,125,4G,Normal Usage
13924,96,22-02-2023,1.9,50,4G,Normal Usage
13925,422,06-11-2022,0.28,87,4G,Normal Usage
13926,200,31-01-2022,1.24,169,4G,Normal Usage
13927,247,05-04-2024,2.22,62,4G,Normal Usage
13928,72,14-04-2022,0.81,88,4G,Normal Usage
13929,318,13-11-2023,0.48,188,5G,Normal Usage
13930,185,05-07-2022,3.73,189,5G,Normal Usage
13931,6,08-05-2022,7.33,88,4G,Normal Usage
13932,206,29-07-2022,0.26,25,4G,Normal Usage
13933,32,18-02-2023,0.42,175,4G,Normal Usage
13934,99,08-10-2022,8.05,263,5G,Normal Usage
13935,394,10-09-2022,0.1,41,4G,Normal Usage
13936,387,19-01-2022,9.5,118,4G,Normal Usage
13937,256,13-12-2023,0.01,168,5G,Normal Usage
13938,187,02-01-2024,5.17,107,4G,Normal Usage
13939,76,16-05-2022,0.92,146,5G,Normal Usage
13940,177,11-08-2022,6.98,175,4G,Normal Usage
13941,315,03-01-2022,0.95,188,4G,Normal Usage
13942,287,24-08-2022,2.66,159,4G,Normal Usage
13943,349,03-05-2024,0.21,73,5G,Normal Usage
13944,255,10-04-2023,0.69,17,5G,Normal Usage
13945,325,16-08-2022,3.71,139,4G,Normal Usage
13946,190,16-10-2023,1.88,114,4G,Normal Usage
13947,308,14-05-2023,6.58,224,4G,Normal Usage
13948,345,05-06-2023,1.4,45,5G,Normal Usage
13949,127,03-12-2023,5.1,37,4G,Normal Usage
13950,425,11-05-2024,1.49,205,5G,Normal Usage
13951,287,08-11-2023,9.69,8,4G,Normal Usage
13952,254,19-05-2022,8.04,252,4G,Normal Usage
13953,213,03-10-2022,1,107,4G,Normal Usage
13954,250,18-10-2022,5.43,97,5G,Normal Usage
13955,84,22-02-2022,4.7,274,5G,Normal Usage
13956,487,18-11-2023,0.59,70,4G,Normal Usage
13957,383,20-04-2022,2.45,38,4G,Normal Usage
13958,406,16-12-2023,0.19,297,4G,Normal Usage
13959,388,10-10-2023,4.53,89,4G,Normal Usage
13960,13,04-01-2022,0.48,218,5G,Normal Usage
13961,45,29-10-2023,0.18,106,4G,Normal Usage
13962,127,15-11-2023,1.28,95,5G,Normal Usage
13963,426,19-05-2024,2.15,31,5G,Normal Usage
13964,114,16-02-2022,4.83,125,5G,Normal Usage
13965,433,04-04-2022,9.15,146,5G,Normal Usage
13966,276,14-07-2023,1.45,279,4G,Normal Usage
13967,500,22-01-2024,0.16,23,5G,Normal Usage
13968,205,08-05-2024,3.46,208,4G,Normal Usage
13969,337,01-08-2022,2.08,119,4G,Normal Usage
13970,438,12-03-2023,1.49,273,5G,Normal Usage
13971,420,01-05-2024,0.93,139,4G,Normal Usage
13972,481,23-05-2023,1.74,296,5G,Normal Usage
13973,385,15-04-2024,1.03,81,5G,Normal Usage
13974,399,13-10-2023,3.54,207,5G,Normal Usage
13975,461,24-07-2022,1.96,32,4G,Normal Usage
13976,273,16-01-2023,5.24,23,4G,Normal Usage
13977,408,14-03-2022,1.96,60,4G,Normal Usage
13978,58,31-05-2023,0.68,188,5G,Normal Usage
13979,328,17-03-2022,4.76,83,4G,Normal Usage
13980,498,20-04-2024,2.04,224,4G,Normal Usage
13981,219,18-03-2022,0.58,167,4G,Normal Usage
13982,109,26-03-2024,2.44,185,4G,Normal Usage
13983,279,07-02-2024,1.11,71,4G,Normal Usage
13984,174,14-02-2023,4.65,73,4G,Normal Usage
13985,328,06-09-2023,1.51,152,4G,Normal Usage
13986,264,16-04-2022,3.24,95,5G,Normal Usage
13987,315,24-04-2024,0.25,52,4G,Normal Usage
13988,474,05-07-2023,1.26,173,4G,Normal Usage
13989,111,21-04-2023,10.22,109,4G,High Usage
13990,187,05-04-2024,4.13,50,5G,Normal Usage
13991,269,02-10-2022,0.44,252,4G,Normal Usage
13992,423,29-03-2022,0.81,72,4G,Normal Usage
13993,229,24-12-2023,1,211,4G,Normal Usage
13994,497,30-05-2024,2.63,211,4G,Normal Usage
13995,156,18-03-2022,3.54,250,4G,Normal Usage
13996,473,18-03-2022,3.46,167,4G,Normal Usage
13997,189,18-03-2023,1.78,262,5G,Normal Usage
13998,272,24-06-2023,4.16,229,4G,Normal Usage
13999,375,02-09-2022,1.44,238,4G,Normal Usage
14000,2,01-08-2023,0.33,274,4G,Normal Usage
14001,246,17-02-2024,2.08,142,4G,Normal Usage
14002,210,17-01-2023,7.61,69,5G,Normal Usage
14003,401,18-12-2023,3.94,173,4G,Normal Usage
14004,286,24-07-2023,2.16,108,5G,Normal Usage
14005,359,14-12-2023,2.6,202,5G,Normal Usage
14006,13,07-01-2024,6.67,184,4G,Normal Usage
14007,96,22-05-2022,1.4,290,5G,Normal Usage
14008,498,11-06-2024,1.01,91,4G,Normal Usage
14009,221,03-01-2023,9.46,258,4G,Normal Usage
14010,238,25-03-2022,4.98,205,4G,Normal Usage
14011,94,23-05-2022,0.98,51,4G,Normal Usage
14012,338,18-12-2022,1.56,180,4G,Normal Usage
14013,269,29-06-2023,1.34,2,4G,Normal Usage
14014,171,01-06-2022,0.4,83,4G,Normal Usage
14015,469,07-06-2022,7.91,213,4G,Normal Usage
14016,94,22-03-2023,1.3,33,4G,Normal Usage
14017,149,15-10-2023,5.21,49,4G,Normal Usage
14018,112,02-02-2024,0.52,288,4G,Normal Usage
14019,55,30-10-2022,1.98,258,4G,Normal Usage
14020,337,16-09-2023,0.06,257,4G,Normal Usage
14021,424,18-10-2023,3.61,271,4G,Normal Usage
14022,467,26-03-2023,2.17,181,4G,Normal Usage
14023,116,22-12-2023,2.46,32,4G,Normal Usage
14024,143,12-08-2022,0.13,264,4G,Normal Usage
14025,201,12-02-2022,0.59,39,5G,Normal Usage
14026,180,21-09-2022,0.19,209,4G,Normal Usage
14027,202,26-01-2024,0.85,271,4G,Normal Usage
14028,364,03-01-2022,2.47,135,4G,Normal Usage
14029,479,29-09-2023,2.09,86,4G,Normal Usage
14030,53,25-09-2022,2.37,59,4G,Normal Usage
14031,471,19-08-2023,1.99,163,4G,Normal Usage
14032,384,16-01-2022,0.8,2,4G,Normal Usage
14033,180,30-11-2022,0.7,14,4G,Normal Usage
14034,414,09-04-2023,0.37,101,5G,Normal Usage
14035,417,28-02-2022,4.73,254,4G,Normal Usage
14036,313,26-06-2022,2.4,224,4G,Normal Usage
14037,308,04-03-2022,0.52,209,5G,Normal Usage
14038,137,15-07-2023,0.49,22,4G,Normal Usage
14039,182,03-11-2022,5.16,234,5G,Normal Usage
14040,367,03-09-2022,3.39,130,4G,Normal Usage
14041,1,16-10-2022,2.69,157,4G,Normal Usage
14042,44,08-03-2024,1.31,172,4G,Normal Usage
14043,227,28-11-2022,0.76,16,5G,Normal Usage
14044,331,11-06-2023,9.71,184,4G,Normal Usage
14045,98,29-04-2024,3.99,183,5G,Normal Usage
14046,208,12-09-2022,0.9,142,4G,Normal Usage
14047,265,27-08-2023,4.7,43,4G,Normal Usage
14048,288,25-05-2023,3.56,11,5G,Normal Usage
14049,271,01-03-2024,0.88,7,4G,Normal Usage
14050,140,19-12-2023,1.39,79,5G,Normal Usage
14051,481,29-08-2023,0.51,296,4G,Normal Usage
14052,237,07-01-2024,0.29,161,5G,Normal Usage
14053,462,23-03-2024,3.21,215,4G,Normal Usage
14054,441,09-04-2024,0.78,247,4G,Normal Usage
14055,392,08-04-2023,4.29,28,5G,Normal Usage
14056,72,18-07-2022,13.57,271,4G,High Usage
14057,155,28-09-2022,0.2,132,4G,Normal Usage
14058,190,16-01-2024,1.6,4,4G,Normal Usage
14059,268,12-07-2023,4.05,243,4G,Normal Usage
14060,321,05-03-2022,3.89,29,5G,Normal Usage
14061,107,18-08-2022,3.57,116,4G,Normal Usage
14062,232,06-09-2022,1.07,177,4G,Normal Usage
14063,42,03-09-2022,1.51,260,4G,Normal Usage
14064,190,10-08-2023,2.26,234,5G,Normal Usage
14065,371,06-06-2022,9.12,140,4G,Normal Usage
14066,139,05-01-2024,0.99,49,4G,Normal Usage
14067,103,03-12-2023,6.41,269,4G,Normal Usage
14068,171,18-07-2023,0.78,107,4G,Normal Usage
14069,351,29-03-2022,11.29,45,5G,High Usage
14070,273,09-11-2022,2.77,81,4G,Normal Usage
14071,481,30-04-2024,1.56,125,4G,Normal Usage
14072,416,07-03-2022,2.38,83,4G,Normal Usage
14073,221,24-10-2023,0.8,289,5G,Normal Usage
14074,213,20-01-2022,0.8,70,4G,Normal Usage
14075,341,02-02-2022,0.3,174,4G,Normal Usage
14076,424,19-04-2024,0.3,90,4G,Normal Usage
14077,407,03-03-2024,1.07,248,5G,Normal Usage
14078,56,12-07-2023,3.6,131,4G,Normal Usage
14079,390,14-03-2022,2.34,168,4G,Normal Usage
14080,342,15-05-2024,0.27,59,4G,Normal Usage
14081,434,04-04-2024,4.78,240,4G,Normal Usage
14082,102,09-12-2022,2.3,189,5G,Normal Usage
14083,421,13-05-2022,8.1,280,4G,Normal Usage
14084,493,24-02-2022,2.77,231,5G,Normal Usage
14085,192,02-03-2022,0.48,288,4G,Normal Usage
14086,499,06-05-2024,1.61,274,4G,Normal Usage
14087,310,04-06-2023,2.61,14,4G,Normal Usage
14088,200,29-09-2022,0.07,40,5G,Normal Usage
14089,233,03-09-2022,0.04,207,4G,Normal Usage
14090,433,25-06-2022,0.35,59,5G,Normal Usage
14091,227,20-09-2023,0.72,239,4G,Normal Usage
14092,371,13-11-2022,1.4,95,4G,Normal Usage
14093,139,22-02-2024,1.67,277,5G,Normal Usage
14094,344,06-12-2023,0.37,159,5G,Normal Usage
14095,305,24-10-2023,2.8,281,4G,Normal Usage
14096,149,11-05-2022,2.27,208,4G,Normal Usage
14097,115,12-04-2022,0.87,132,4G,Normal Usage
14098,450,06-11-2022,0.03,96,4G,Normal Usage
14099,63,21-02-2024,0.2,218,4G,Normal Usage
14100,104,19-10-2022,1.24,70,4G,Normal Usage
14101,339,23-12-2023,0.42,273,4G,Normal Usage
14102,359,10-05-2023,1.18,133,4G,Normal Usage
14103,156,27-12-2022,2.47,65,5G,Normal Usage
14104,273,04-12-2022,1.98,126,4G,Normal Usage
14105,6,02-08-2023,0.66,204,4G,Normal Usage
14106,147,10-01-2022,1.05,297,5G,Normal Usage
14107,184,18-02-2022,2.38,116,4G,Normal Usage
14108,486,02-05-2023,4.93,266,4G,Normal Usage
14109,28,15-09-2023,3.5,281,4G,Normal Usage
14110,450,17-11-2022,2.02,148,4G,Normal Usage
14111,38,01-01-2024,1.12,193,5G,Normal Usage
14112,119,23-07-2023,1.14,167,4G,Normal Usage
14113,293,05-03-2024,5.29,178,4G,Normal Usage
14114,371,17-09-2023,0.1,147,4G,Normal Usage
14115,244,13-05-2022,11.05,56,5G,High Usage
14116,68,06-08-2023,2.73,4,4G,Normal Usage
14117,214,24-03-2022,2.86,13,4G,Normal Usage
14118,218,26-02-2022,0.1,279,4G,Normal Usage
14119,177,11-01-2023,2.33,215,4G,Normal Usage
14120,299,15-12-2022,1.66,174,4G,Normal Usage
14121,164,28-09-2022,0.28,2,4G,Normal Usage
14122,58,28-04-2023,0.81,136,4G,Normal Usage
14123,269,21-04-2022,5.53,99,4G,Normal Usage
14124,308,18-05-2024,2,82,4G,Normal Usage
14125,58,05-06-2024,1.33,279,4G,Normal Usage
14126,288,17-03-2022,0.19,131,5G,Normal Usage
14127,465,07-06-2022,3.13,0,4G,Normal Usage
14128,105,16-06-2023,3.03,115,4G,Normal Usage
14129,228,05-10-2023,2.38,201,4G,Normal Usage
14130,247,25-11-2022,1.78,139,4G,Normal Usage
14131,188,02-05-2022,1.42,145,4G,Normal Usage
14132,494,10-02-2022,2.25,265,5G,Normal Usage
14133,83,16-06-2022,0.66,201,4G,Normal Usage
14134,186,04-10-2023,7.09,151,5G,Normal Usage
14135,252,23-01-2022,2.22,221,5G,Normal Usage
14136,355,06-10-2022,0.93,78,4G,Normal Usage
14137,238,02-02-2024,1.49,199,5G,Normal Usage
14138,360,14-04-2023,4.1,249,4G,Normal Usage
14139,184,04-02-2023,0.44,98,4G,Normal Usage
14140,284,09-01-2022,0.87,212,4G,Normal Usage
14141,385,13-01-2022,2.84,142,4G,Normal Usage
14142,426,29-03-2024,0.95,189,5G,Normal Usage
14143,210,11-04-2024,3.93,51,5G,Normal Usage
14144,304,21-02-2022,0.35,111,5G,Normal Usage
14145,296,28-07-2022,3.6,134,4G,Normal Usage
14146,97,04-07-2023,0.18,111,4G,Normal Usage
14147,447,04-09-2023,0.03,12,4G,Normal Usage
14148,460,06-12-2023,5.71,272,4G,Normal Usage
14149,456,06-02-2023,2.18,232,4G,Normal Usage
14150,472,10-07-2022,1.08,43,4G,Normal Usage
14151,208,20-02-2022,0.66,72,4G,Normal Usage
14152,370,28-01-2023,2.4,260,4G,Normal Usage
14153,388,15-10-2023,1.78,230,4G,Normal Usage
14154,422,11-11-2023,11.95,32,4G,High Usage
14155,492,02-04-2024,10.22,67,5G,High Usage
14156,411,13-09-2023,2.52,15,4G,Normal Usage
14157,137,20-12-2023,1.46,149,4G,Normal Usage
14158,367,27-10-2022,1.69,291,5G,Normal Usage
14159,400,14-09-2023,2.87,101,5G,Normal Usage
14160,184,15-07-2022,0.27,185,5G,Normal Usage
14161,76,21-02-2023,1,24,4G,Normal Usage
14162,287,26-10-2023,0.2,71,4G,Normal Usage
14163,472,24-02-2023,0.19,80,5G,Normal Usage
14164,375,25-01-2024,0.54,60,5G,Normal Usage
14165,142,02-10-2023,1.66,17,4G,Normal Usage
14166,237,09-09-2023,3.84,241,4G,Normal Usage
14167,25,06-06-2023,1.66,57,4G,Normal Usage
14168,290,22-12-2022,1.02,56,4G,Normal Usage
14169,67,28-05-2022,0.21,96,4G,Normal Usage
14170,250,31-12-2022,2,214,4G,Normal Usage
14171,408,30-12-2022,0.79,11,5G,Normal Usage
14172,118,14-10-2023,2.39,10,4G,Normal Usage
14173,490,03-12-2023,9.45,162,5G,Normal Usage
14174,73,06-02-2023,0.3,282,4G,Normal Usage
14175,282,29-08-2023,0.6,216,4G,Normal Usage
14176,404,07-05-2023,1.6,240,4G,Normal Usage
14177,448,17-08-2022,8.65,44,5G,Normal Usage
14178,360,29-07-2023,3.69,80,4G,Normal Usage
14179,10,01-05-2024,5.71,254,4G,Normal Usage
14180,211,21-06-2023,1.02,66,5G,Normal Usage
14181,323,25-09-2022,12.08,101,4G,High Usage
14182,152,09-02-2023,0.27,90,5G,Normal Usage
14183,5,03-03-2024,0.14,41,5G,Normal Usage
14184,195,11-01-2022,4.84,275,5G,Normal Usage
14185,442,16-11-2022,6.55,273,4G,Normal Usage
14186,283,14-12-2023,0.24,76,4G,Normal Usage
14187,464,06-05-2022,0.3,233,5G,Normal Usage
14188,113,02-11-2022,0.08,201,4G,Normal Usage
14189,271,03-12-2023,0.28,220,4G,Normal Usage
14190,163,26-05-2023,0.59,261,5G,Normal Usage
14191,460,30-03-2022,8.77,38,4G,Normal Usage
14192,105,21-12-2022,2.76,10,5G,Normal Usage
14193,181,20-09-2023,3.77,111,5G,Normal Usage
14194,44,18-12-2022,3.74,107,5G,Normal Usage
14195,282,20-11-2023,1.91,93,4G,Normal Usage
14196,175,14-01-2022,3.99,83,4G,Normal Usage
14197,162,14-09-2022,2.26,57,4G,Normal Usage
14198,471,28-07-2022,0.94,292,4G,Normal Usage
14199,351,08-10-2022,2.06,15,4G,Normal Usage
14200,434,19-03-2023,1.91,92,4G,Normal Usage
14201,340,19-04-2024,4.34,164,4G,Normal Usage
14202,140,16-04-2024,10.01,214,4G,High Usage
14203,471,24-01-2023,1.32,143,5G,Normal Usage
14204,132,09-09-2023,3.6,273,4G,Normal Usage
14205,87,28-04-2023,0.26,137,4G,Normal Usage
14206,176,27-05-2022,3.75,203,4G,Normal Usage
14207,183,06-10-2022,1.16,209,5G,Normal Usage
14208,368,05-06-2023,0.1,18,4G,Normal Usage
14209,129,22-09-2023,1.13,293,4G,Normal Usage
14210,246,29-08-2023,2.36,292,4G,Normal Usage
14211,89,10-03-2023,0.32,161,4G,Normal Usage
14212,66,24-05-2022,6.44,129,5G,Normal Usage
14213,158,16-10-2022,0.2,43,5G,Normal Usage
14214,387,21-01-2023,6.65,82,4G,Normal Usage
14215,378,14-01-2022,3.07,123,5G,Normal Usage
14216,149,14-09-2022,1,26,5G,Normal Usage
14217,473,12-12-2022,1.24,6,5G,Normal Usage
14218,340,29-11-2023,3.38,198,4G,Normal Usage
14219,433,11-12-2022,2.3,111,4G,Normal Usage
14220,116,04-02-2023,2.78,88,4G,Normal Usage
14221,214,26-07-2022,1.23,127,4G,Normal Usage
14222,469,07-05-2024,1.67,229,4G,Normal Usage
14223,446,21-06-2022,11.48,17,5G,High Usage
14224,481,09-04-2023,0.6,288,5G,Normal Usage
14225,372,27-09-2022,1.35,160,5G,Normal Usage
14226,294,09-08-2022,0.86,280,4G,Normal Usage
14227,253,01-06-2022,3.62,165,4G,Normal Usage
14228,143,15-09-2023,3.61,259,4G,Normal Usage
14229,250,02-07-2022,0.86,189,4G,Normal Usage
14230,366,03-02-2023,0.21,265,5G,Normal Usage
14231,436,30-04-2024,0.03,290,4G,Normal Usage
14232,463,13-03-2022,1.39,278,5G,Normal Usage
14233,302,22-02-2023,1.32,216,4G,Normal Usage
14234,25,16-06-2024,11.14,206,4G,High Usage
14235,277,10-10-2022,1.59,152,4G,Normal Usage
14236,472,15-03-2022,0.74,180,4G,Normal Usage
14237,377,21-12-2022,5.55,211,4G,Normal Usage
14238,378,28-12-2023,1.69,272,4G,Normal Usage
14239,389,12-05-2023,2.29,202,4G,Normal Usage
14240,70,24-11-2022,0.25,204,5G,Normal Usage
14241,113,19-06-2023,1.21,152,5G,Normal Usage
14242,363,03-08-2023,7.22,169,5G,Normal Usage
14243,112,23-03-2023,2.23,240,5G,Normal Usage
14244,364,08-01-2023,1.06,286,5G,Normal Usage
14245,303,28-12-2022,2.46,244,4G,Normal Usage
14246,471,03-04-2022,6.03,79,4G,Normal Usage
14247,452,17-11-2022,0.8,91,4G,Normal Usage
14248,91,20-11-2022,1.76,148,5G,Normal Usage
14249,18,19-01-2023,7.97,29,4G,Normal Usage
14250,149,29-07-2023,0.47,122,4G,Normal Usage
14251,476,06-01-2024,3.18,28,5G,Normal Usage
14252,227,07-01-2024,2.38,258,4G,Normal Usage
14253,214,30-05-2024,2.85,185,5G,Normal Usage
14254,360,12-12-2022,1.08,74,5G,Normal Usage
14255,151,28-04-2024,0.94,44,4G,Normal Usage
14256,192,13-04-2022,2.88,68,4G,Normal Usage
14257,451,03-08-2022,0.61,209,5G,Normal Usage
14258,40,11-07-2022,1.36,238,4G,Normal Usage
14259,242,03-11-2023,0.52,191,5G,Normal Usage
14260,138,02-06-2024,0.02,102,5G,Normal Usage
14261,345,20-12-2023,8.77,240,4G,Normal Usage
