bill_id,customer_id,bill_month,bill_amount,payment_status
34478,46,04-06-2022,1662,Delayed
34479,484,03-11-2023,1350,Paid
34480,223,30-07-2023,1065,Paid
34481,79,11-08-2022,1675,Paid
34482,170,21-02-2023,1523,Paid
34483,402,28-12-2022,1540,Paid
34484,246,12-12-2022,852,Delayed
34485,271,26-05-2022,232,Paid
34486,467,17-12-2023,296,Delayed
34487,472,08-03-2022,1432,Paid
34488,99,01-06-2023,514,Delayed
34489,322,28-02-2022,1542,Paid
34490,141,11-08-2023,908,Paid
34491,109,11-02-2024,1657,Paid
34492,313,30-01-2024,1478,Paid
34493,137,16-01-2022,1776,Delayed
34494,121,10-08-2023,603,Paid
34495,99,17-05-2024,814,Paid
34496,66,01-05-2023,1676,Paid
34497,494,07-06-2024,1080,Delayed
34498,144,25-06-2022,1411,Paid
34499,110,18-11-2022,1032,Paid
34500,484,06-04-2023,1053,Delayed
34501,130,16-05-2022,1796,Delayed
34502,400,04-03-2023,1610,Paid
34503,328,28-02-2024,1365,Paid
34504,257,04-03-2024,1444,Paid
34505,210,11-11-2023,638,Paid
34506,246,26-06-2023,730,Delayed
34507,361,18-11-2022,1502,Delayed
34508,154,02-12-2022,975,Paid
34509,428,20-02-2024,1470,Paid
34510,133,28-05-2023,314,Paid
34511,21,20-06-2022,603,Delayed
34512,35,09-05-2022,1477,Paid
34513,360,11-11-2023,495,Paid
34514,476,22-02-2023,1747,Paid
34515,310,01-02-2023,1099,Delayed
34516,474,02-03-2022,756,Paid
34517,224,27-04-2022,532,Delayed
34518,124,13-04-2024,1976,Paid
34519,240,27-09-2023,1293,Paid
34520,434,11-02-2024,1164,Paid
34521,364,18-04-2023,257,Failed
34522,300,08-01-2024,914,Paid
34523,341,01-02-2023,1204,Paid
34524,4,14-03-2024,1273,Paid
34525,123,13-05-2024,214,Paid
34526,42,29-11-2023,1726,Paid
34527,169,20-08-2023,249,Paid
34528,420,06-08-2022,1958,Paid
34529,280,17-10-2023,1350,Paid
34530,225,22-04-2023,1392,Paid
34531,389,25-08-2023,1802,Delayed
34532,185,02-05-2024,1855,Paid
34533,323,25-09-2022,1187,Paid
34534,11,17-03-2022,1402,Paid
34535,173,10-03-2022,936,Paid
34536,96,21-03-2023,1104,Paid
34537,278,25-10-2022,526,Paid
34538,139,19-04-2023,1925,Paid
34539,166,09-06-2022,1130,Paid
34540,187,16-06-2024,499,Paid
34541,86,08-01-2022,1473,Paid
34542,388,01-01-2024,716,Paid
34543,231,30-04-2023,460,Paid
34544,451,01-04-2024,289,Paid
34545,138,29-03-2022,392,Paid
34546,485,21-05-2022,1551,Paid
34547,19,25-06-2023,1286,Paid
34548,338,09-06-2023,1516,Paid
34549,156,05-04-2024,424,Paid
34550,95,29-07-2023,643,Paid
34551,17,09-12-2022,532,Paid
34552,280,18-11-2023,1285,Delayed
34553,385,04-08-2022,695,Paid
34554,261,21-05-2023,1805,Paid
34555,160,17-01-2024,1754,Paid
34556,309,22-08-2023,1681,Paid
34557,81,15-03-2022,1555,Paid
34558,185,16-03-2024,1213,Paid
34559,213,04-08-2023,443,Paid
34560,489,10-03-2022,262,Paid
34561,427,11-08-2022,1003,Paid
34562,342,15-06-2024,1130,Paid
34563,359,21-01-2023,1959,Paid
34564,167,30-05-2024,1488,Delayed
34565,418,12-10-2022,360,Paid
34566,206,02-05-2022,1267,Delayed
34567,336,14-02-2024,223,Paid
34568,261,03-01-2024,498,Delayed
34569,274,17-03-2023,1447,Paid
34570,388,02-04-2024,272,Paid
34571,236,02-04-2023,1338,Paid
34572,243,13-06-2022,350,Paid
34573,220,20-09-2022,779,Paid
34574,365,02-04-2022,1936,Paid
34575,347,17-02-2024,1313,Paid
34576,70,02-12-2022,1784,Paid
34577,395,09-08-2023,1511,Paid
34578,431,10-11-2022,290,Paid
34579,213,25-08-2023,1070,Delayed
34580,337,15-05-2024,945,Paid
34581,287,18-03-2024,1609,Delayed
34582,226,11-04-2023,1637,Delayed
34583,269,03-10-2023,1026,Paid
34584,279,05-02-2023,1763,Paid
34585,249,15-07-2023,1394,Delayed
34586,321,21-08-2023,883,Paid
34587,196,30-04-2023,570,Delayed
34588,30,18-10-2023,1720,Paid
34589,415,09-10-2023,1458,Paid
34590,303,19-09-2023,1264,Paid
34591,400,04-10-2022,1371,Paid
34592,427,07-03-2022,998,Paid
34593,131,30-11-2023,923,Paid
34594,12,06-05-2024,1909,Paid
34595,460,20-07-2022,809,Paid
34596,395,13-04-2023,1700,Paid
34597,16,10-03-2023,318,Paid
34598,413,18-05-2022,1751,Delayed
34599,117,21-02-2022,739,Delayed
34600,149,26-12-2023,246,Delayed
34601,109,28-03-2023,1608,Paid
34602,236,07-06-2022,999,Paid
34603,490,12-03-2024,1350,Delayed
34604,314,11-05-2024,1724,Paid
34605,427,25-07-2022,1669,Paid
34606,498,08-12-2022,1802,Paid
34607,5,12-04-2024,1207,Delayed
34608,180,12-11-2022,237,Paid
34609,397,16-05-2022,671,Paid
34610,337,16-03-2022,1355,Delayed
34611,396,25-03-2023,1341,Paid
34612,465,10-03-2022,522,Delayed
34613,1,23-03-2024,250,Paid
34614,8,15-07-2023,1146,Paid
34615,144,21-07-2022,1131,Paid
34616,143,28-07-2023,334,Paid
34617,275,16-06-2022,1626,Paid
34618,153,18-12-2023,1981,Paid
34619,287,23-10-2023,367,Paid
34620,490,01-05-2022,1804,Paid
34621,130,31-03-2024,1770,Paid
34622,121,07-04-2022,715,Paid
34623,59,12-01-2023,558,Paid
34624,217,06-05-2023,1882,Paid
34625,31,22-02-2022,1459,Paid
34626,452,09-01-2022,266,Failed
34627,452,27-11-2022,1965,Paid
34628,244,08-09-2022,1372,Paid
34629,140,26-12-2022,679,Failed
34630,401,15-12-2022,1637,Delayed
34631,213,04-05-2022,419,Paid
34632,29,26-09-2023,459,Paid
34633,470,18-07-2022,464,Paid
34634,164,08-04-2024,1681,Paid
34635,104,15-02-2023,1848,Paid
34636,464,15-01-2023,875,Paid
34637,63,20-05-2023,1278,Delayed
34638,15,05-04-2022,1052,Paid
34639,286,30-01-2022,606,Paid
34640,494,02-04-2022,667,Paid
34641,179,19-08-2023,960,Paid
34642,11,15-01-2022,441,Paid
34643,441,17-10-2023,712,Paid
34644,13,31-03-2024,1877,Delayed
34645,215,05-04-2023,1391,Delayed
34646,488,22-12-2023,773,Paid
34647,311,23-01-2022,1655,Failed
34648,489,22-11-2022,864,Paid
34649,226,26-05-2024,965,Delayed
34650,63,18-10-2023,1800,Paid
34651,255,28-03-2022,1507,Paid
34652,468,12-07-2022,652,Paid
34653,130,16-11-2023,386,Paid
34654,456,20-09-2022,903,Paid
34655,466,05-03-2023,1518,Paid
34656,440,17-03-2024,1745,Paid
34657,263,26-12-2022,890,Paid
34658,171,16-07-2023,1604,Paid
34659,415,09-03-2023,1565,Paid
34660,445,14-07-2023,800,Paid
34661,406,23-05-2023,1445,Paid
34662,190,18-02-2022,533,Paid
34663,284,17-06-2022,655,Paid
34664,25,10-11-2023,1670,Paid
34665,500,17-03-2023,936,Delayed
34666,449,17-08-2023,1837,Paid
34667,160,29-07-2023,535,Paid
34668,217,16-08-2022,553,Failed
34669,176,02-08-2022,554,Delayed
34670,336,04-10-2023,430,Paid
34671,221,29-05-2024,1489,Delayed
34672,490,03-06-2022,994,Paid
34673,280,24-01-2024,388,Paid
34674,81,31-08-2023,246,Paid
34675,125,11-02-2023,1506,Paid
34676,170,07-06-2024,1012,Paid
34677,70,14-01-2024,253,Paid
34678,78,20-01-2024,1561,Paid
34679,90,18-01-2022,317,Paid
34680,380,12-04-2023,1224,Paid
34681,348,10-12-2022,422,Paid
34682,111,20-11-2022,946,Failed
34683,164,03-09-2022,401,Paid
34684,415,01-03-2022,1878,Failed
34685,128,09-05-2023,209,Paid
34686,155,04-10-2023,457,Paid
34687,194,11-05-2024,496,Delayed
34688,467,18-02-2022,867,Paid
34689,476,09-11-2023,1419,Delayed
34690,173,11-11-2023,1826,Paid
34691,300,10-09-2022,1637,Delayed
34692,313,27-04-2024,531,Paid
34693,21,18-01-2023,351,Delayed
34694,311,05-11-2022,1598,Paid
34695,109,30-07-2023,332,Paid
34696,399,29-06-2023,1154,Delayed
34697,418,27-02-2022,314,Delayed
34698,360,28-03-2024,1289,Paid
34699,387,05-03-2022,860,Paid
34700,129,17-06-2024,1478,Paid
34701,280,05-05-2022,751,Paid
34702,427,02-03-2022,891,Delayed
34703,27,15-01-2023,386,Paid
34704,393,31-01-2024,237,Paid
34705,344,18-05-2022,678,Paid
34706,401,07-03-2022,1124,Paid
34707,92,28-06-2022,1549,Paid
34708,295,08-03-2024,927,Paid
34709,55,03-03-2024,1352,Paid
34710,196,20-06-2022,974,Paid
34711,381,25-01-2024,1848,Paid
34712,221,24-09-2023,261,Paid
34713,301,10-12-2022,1153,Paid
34714,156,05-12-2023,295,Delayed
34715,440,06-07-2022,1634,Paid
34716,101,15-08-2022,728,Paid
34717,413,23-09-2022,1668,Paid
34718,236,11-07-2022,1939,Paid
34719,500,22-01-2024,923,Paid
34720,285,29-08-2023,1831,Delayed
34721,69,06-05-2022,1219,Paid
34722,267,19-04-2023,434,Paid
34723,386,09-04-2022,1902,Paid
34724,452,10-12-2022,1794,Paid
34725,138,31-08-2022,1307,Failed
34726,248,20-01-2022,1995,Paid
34727,103,21-09-2023,553,Paid
34728,108,25-12-2022,1624,Paid
34729,200,09-03-2023,1388,Delayed
34730,375,03-09-2023,1450,Paid
34731,215,02-05-2023,1589,Paid
34732,155,09-06-2024,1123,Paid
34733,87,26-11-2022,1632,Paid
34734,368,29-10-2023,1282,Paid
34735,482,03-11-2022,362,Paid
34736,419,04-07-2022,1452,Paid
34737,209,01-12-2022,1080,Paid
34738,495,21-05-2023,792,Delayed
34739,178,08-04-2023,1379,Delayed
34740,74,03-01-2022,1216,Paid
34741,258,31-10-2023,1125,Delayed
34742,273,24-06-2022,1925,Paid
34743,351,27-04-2024,1072,Paid
34744,336,04-08-2023,1107,Paid
34745,24,17-06-2023,1978,Paid
34746,313,25-10-2022,1596,Paid
34747,71,28-04-2022,1464,Paid
34748,83,28-02-2024,1956,Delayed
34749,400,04-10-2023,1089,Delayed
34750,353,25-07-2022,1390,Paid
34751,292,10-12-2023,319,Paid
34752,301,15-05-2022,1164,Paid
34753,10,22-07-2022,200,Paid
34754,319,04-02-2022,316,Paid
34755,43,30-01-2022,1870,Paid
34756,51,04-03-2023,837,Paid
34757,207,02-04-2024,1975,Paid
34758,107,14-09-2022,1729,Paid
34759,259,16-01-2023,572,Paid
34760,194,01-07-2022,1330,Paid
34761,235,27-07-2022,1521,Paid
34762,490,28-05-2024,1655,Delayed
34763,163,03-10-2023,310,Paid
34764,475,29-07-2023,1628,Paid
34765,69,15-03-2023,698,Paid
34766,335,08-12-2022,873,Paid
34767,292,12-08-2023,1241,Paid
34768,305,13-01-2023,1967,Delayed
34769,481,15-02-2023,1242,Paid
34770,257,11-06-2023,1975,Delayed
34771,460,18-01-2023,970,Paid
34772,426,10-04-2023,759,Failed
34773,425,28-01-2023,1728,Delayed
34774,329,16-04-2024,352,Delayed
34775,185,25-07-2023,1737,Paid
34776,255,31-05-2022,1018,Paid
34777,116,12-09-2023,1700,Paid
34778,404,04-01-2023,582,Paid
34779,478,17-04-2022,1002,Paid
34780,14,19-05-2022,879,Paid
34781,378,07-10-2022,1420,Paid
34782,215,13-03-2022,377,Paid
34783,93,15-09-2023,813,Paid
34784,499,20-05-2023,1953,Paid
34785,234,08-01-2024,1750,Delayed
34786,483,16-04-2022,245,Paid
34787,180,16-05-2023,756,Failed
34788,475,08-06-2022,1834,Failed
34789,54,30-05-2022,381,Paid
34790,305,14-01-2022,552,Paid
34791,475,05-01-2022,685,Paid
34792,30,01-10-2023,414,Delayed
34793,387,30-09-2022,1090,Paid
34794,12,04-12-2022,1645,Paid
34795,111,30-07-2022,1868,Paid
34796,415,23-11-2022,1050,Paid
34797,421,07-05-2024,1027,Paid
34798,411,30-12-2023,1231,Paid
34799,495,11-04-2023,1207,Paid
34800,372,20-03-2022,1435,Paid
34801,408,28-08-2023,1361,Delayed
34802,112,20-01-2024,1206,Paid
34803,169,16-01-2024,932,Delayed
34804,104,26-06-2022,519,Paid
34805,448,06-02-2024,289,Paid
34806,11,12-04-2024,513,Paid
34807,347,12-05-2022,310,Delayed
34808,329,16-02-2024,1335,Paid
34809,272,19-10-2022,1932,Delayed
34810,14,22-11-2023,572,Delayed
34811,175,13-01-2023,1485,Paid
34812,158,20-02-2023,566,Paid
34813,110,10-12-2022,576,Paid
34814,152,12-01-2023,1027,Paid
34815,234,30-04-2023,1023,Paid
34816,141,26-05-2022,872,Paid
34817,481,17-10-2023,1818,Paid
34818,119,16-06-2023,755,Paid
34819,382,24-07-2023,1267,Paid
34820,9,23-10-2022,1493,Paid
34821,177,01-08-2023,693,Delayed
34822,410,11-12-2022,920,Paid
34823,49,01-02-2023,884,Paid
34824,298,20-04-2023,445,Paid
34825,429,09-06-2023,372,Delayed
34826,370,28-07-2023,234,Paid
34827,333,15-02-2022,500,Paid
34828,149,28-08-2023,1380,Failed
34829,157,04-03-2023,1873,Paid
34830,92,11-08-2022,1084,Paid
34831,152,23-01-2022,231,Paid
34832,461,18-05-2024,1985,Paid
34833,376,08-03-2022,580,Paid
34834,170,18-09-2023,622,Delayed
34835,84,28-04-2023,1905,Paid
34836,359,25-07-2022,1844,Paid
34837,327,01-08-2023,1901,Delayed
34838,425,16-07-2023,1859,Delayed
34839,48,15-10-2023,924,Paid
34840,335,15-09-2022,1517,Paid
34841,217,30-06-2023,891,Paid
34842,483,18-03-2024,793,Paid
34843,77,10-09-2022,1180,Paid
34844,43,04-08-2023,613,Paid
34845,264,08-07-2022,1072,Paid
34846,469,02-06-2022,517,Paid
34847,63,16-12-2023,1247,Paid
34848,245,18-03-2022,956,Paid
34849,120,04-12-2023,1775,Paid
34850,319,24-06-2023,1656,Paid
34851,262,26-12-2023,257,Paid
34852,330,04-01-2023,375,Paid
34853,250,22-07-2023,1764,Delayed
34854,497,16-09-2023,1267,Paid
34855,52,25-01-2024,1674,Paid
34856,489,03-06-2022,507,Paid
34857,277,04-06-2022,352,Paid
34858,142,04-03-2024,1165,Paid
34859,372,28-09-2022,1774,Delayed
34860,251,16-07-2023,1362,Paid
34861,493,24-05-2023,967,Delayed
34862,314,25-01-2023,1804,Paid
34863,225,09-03-2022,583,Paid
34864,153,12-05-2022,1870,Delayed
34865,56,01-11-2023,946,Paid
34866,339,24-04-2024,822,Delayed
34867,9,22-09-2022,1255,Paid
34868,241,13-11-2023,1930,Failed
34869,495,21-02-2024,1593,Delayed
34870,500,08-08-2022,1400,Paid
34871,485,06-07-2023,1582,Paid
34872,484,17-06-2024,1868,Paid
34873,164,16-10-2022,1925,Delayed
34874,441,20-03-2022,1658,Paid
34875,463,21-01-2024,204,Failed
34876,133,26-07-2023,889,Paid
34877,81,16-11-2022,993,Paid
34878,350,14-11-2022,1840,Paid
34879,135,02-05-2023,1980,Paid
34880,134,26-04-2024,1089,Paid
34881,463,26-01-2023,1453,Paid
34882,52,19-01-2024,1623,Paid
34883,494,11-08-2023,925,Paid
34884,202,28-03-2024,983,Failed
34885,198,08-02-2022,815,Paid
34886,106,18-07-2022,1084,Paid
34887,311,15-04-2022,221,Delayed
34888,244,05-08-2023,1005,Paid
34889,233,04-03-2024,359,Paid
34890,461,22-05-2023,1416,Paid
34891,14,24-07-2023,464,Paid
34892,385,25-11-2022,281,Paid
34893,225,22-11-2023,366,Paid
34894,211,04-11-2022,853,Paid
34895,201,10-08-2022,753,Paid
34896,165,18-10-2023,542,Paid
34897,49,26-03-2024,210,Paid
34898,496,27-01-2022,1756,Paid
34899,396,04-11-2023,1752,Paid
34900,133,31-05-2022,648,Paid
34901,70,22-06-2022,772,Paid
34902,372,24-12-2023,1923,Paid
34903,119,17-05-2024,789,Delayed
34904,139,22-01-2022,688,Paid
34905,243,20-03-2024,1389,Failed
34906,181,26-05-2024,860,Paid
34907,486,29-06-2023,663,Delayed
34908,183,13-09-2023,1108,Delayed
34909,458,29-01-2023,1957,Paid
34910,335,16-02-2022,815,Paid
34911,50,31-08-2023,1988,Paid
34912,181,05-05-2022,205,Paid
34913,125,01-12-2022,1205,Paid
34914,231,22-10-2022,1385,Paid
34915,311,08-06-2024,1000,Paid
34916,348,24-03-2024,1417,Paid
34917,3,19-04-2024,517,Paid
34918,376,29-03-2024,328,Delayed
34919,400,21-06-2023,307,Paid
34920,173,17-08-2023,417,Delayed
34921,81,24-07-2023,704,Paid
34922,420,22-06-2023,627,Paid
34923,275,24-10-2022,840,Paid
34924,388,13-02-2022,442,Paid
34925,315,20-08-2023,636,Paid
34926,345,22-01-2022,505,Paid
34927,219,27-05-2024,1099,Paid
34928,140,14-08-2022,1819,Paid
34929,63,03-07-2023,1477,Paid
34930,440,09-01-2023,1549,Paid
34931,27,05-09-2023,607,Paid
34932,196,16-10-2023,947,Failed
34933,381,04-01-2022,199,Paid
34934,152,24-01-2022,975,Delayed
34935,465,04-12-2023,392,Paid
34936,252,12-04-2024,1161,Paid
34937,248,18-11-2022,1586,Paid
34938,154,20-02-2024,320,Paid
34939,210,23-06-2023,562,Paid
34940,22,07-01-2023,1226,Paid
34941,70,16-08-2023,347,Paid
34942,19,25-09-2023,1283,Paid
34943,101,31-12-2022,992,Paid
34944,162,10-03-2022,1339,Failed
34945,139,17-04-2023,1906,Paid
34946,376,20-05-2023,1044,Paid
34947,88,09-11-2022,436,Paid
34948,429,13-03-2022,1360,Paid
34949,37,03-09-2022,928,Paid
34950,407,28-01-2024,656,Failed
34951,424,04-02-2024,683,Paid
34952,171,25-05-2024,1304,Paid
34953,260,14-03-2022,1953,Paid
34954,338,25-02-2024,1047,Paid
34955,478,12-06-2023,912,Paid
34956,271,22-11-2023,1809,Paid
34957,485,13-05-2024,1269,Paid
34958,407,09-02-2022,542,Paid
34959,255,08-02-2022,1561,Paid
34960,140,25-02-2022,434,Paid
34961,68,03-06-2024,1686,Paid
34962,68,15-01-2024,861,Paid
34963,436,20-07-2023,574,Paid
34964,169,21-06-2022,1345,Delayed
34965,105,29-10-2022,1170,Paid
34966,462,05-05-2023,444,Paid
34967,315,08-03-2023,1476,Paid
34968,58,02-12-2023,764,Paid
34969,376,09-07-2023,897,Paid
34970,187,04-01-2022,1113,Paid
34971,456,18-09-2022,479,Paid
34972,407,30-05-2024,265,Paid
34973,385,24-07-2023,1875,Paid
34974,56,03-07-2023,1755,Delayed
34975,459,14-02-2023,1756,Paid
34976,475,17-01-2024,373,Paid
34977,4,22-09-2022,1413,Paid
34978,285,15-01-2022,483,Failed
34979,17,29-03-2022,503,Paid
34980,433,09-04-2022,1073,Paid
34981,467,09-09-2023,991,Delayed
34982,237,05-08-2022,605,Paid
34983,307,14-02-2023,530,Paid
34984,250,10-07-2022,503,Failed
34985,433,03-08-2022,1117,Paid
34986,24,11-12-2023,1995,Paid
34987,500,09-09-2023,867,Delayed
34988,300,27-01-2022,971,Paid
34989,116,01-07-2022,749,Paid
34990,238,18-08-2023,1193,Paid
34991,169,08-06-2022,1559,Paid
34992,313,18-08-2022,1252,Paid
34993,492,23-08-2022,638,Paid
34994,440,10-03-2024,456,Paid
34995,288,21-01-2023,981,Paid
34996,415,14-06-2023,761,Paid
34997,241,11-10-2022,432,Paid
34998,400,12-03-2022,224,Paid
34999,416,19-05-2023,721,Failed
35000,364,03-08-2022,582,Paid
